asdu_len,io_type,type_id,src,dst,interval,relative_time_stamp
17,65537,122,0,1,0.000179,5814.316017
20,65537,121,1,0,0.000326,5814.316343
17,65537,122,0,1,0.061252,5814.377595
506,65537,125,1,0,0.00083,5814.378425
57,65537,125,1,0,1e-06,5814.378426
506,65537,125,1,0,0.000325,5814.378751
57,65537,125,1,0,1e-06,5814.378752
506,65537,125,1,0,0.0,5814.378752
57,65537,125,1,0,0.000349,5814.379101
506,65537,125,1,0,0.000521,5814.379622
57,65537,125,1,0,0.000373,5814.379995
506,65537,125,1,0,0.00231,5814.382489
533,65537,125,1,0,0.213702,5814.596191
17,65537,124,0,1,0.000439,5814.597584
18,65537,123,1,0,0.000407,5814.597991
17,65537,124,0,1,0.000163,5814.598154
25,2,36,1,0,1.749241,5816.347711
25,2,36,1,0,2.199745,5818.547456
17,65537,122,0,1,1.056281,5819.603737
19,65537,120,1,0,0.000646,5819.604383
17,65537,122,0,1,0.000222,5819.604605
20,65537,121,1,0,0.000347,5819.604952
17,65537,122,0,1,0.060938,5819.66589
506,65537,125,1,0,0.000816,5819.666706
57,65537,125,1,0,2e-06,5819.666708
506,65537,125,1,0,0.000321,5819.667029
57,65537,125,1,0,2e-06,5819.667031
506,65537,125,1,0,0.0,5819.667031
57,65537,125,1,0,0.000356,5819.667387
506,65537,125,1,0,0.000487,5819.667874
57,65537,125,1,0,6.5e-05,5819.668219
506,65537,125,1,0,0.000625,5819.668844
533,65537,125,1,0,0.000725,5819.669569
17,65537,124,0,1,0.000354,5819.670273
18,65537,123,1,0,0.00041,5819.670683
17,65537,124,0,1,0.000216,5819.670899
17,65537,122,0,1,5.019983,5824.691196
19,65537,120,1,0,0.001564,5824.69276
17,65537,122,0,1,0.000221,5824.692981
20,65537,121,1,0,0.002091,5824.695072
17,65537,122,0,1,0.058313,5824.753385
506,65537,125,1,0,0.000833,5824.754218
57,65537,125,1,0,1e-06,5824.754219
506,65537,125,1,0,0.000317,5824.754536
57,65537,125,1,0,1e-06,5824.754537
506,65537,125,1,0,0.000349,5824.754886
57,65537,125,1,0,1e-06,5824.754887
506,65537,125,1,0,0.000364,5824.755251
57,65537,125,1,0,0.00036,5824.756163
506,65537,125,1,0,0.000433,5824.756596
533,65537,125,1,0,0.000751,5824.757347
17,65537,124,0,1,0.0004,5824.758067
18,65537,123,1,0,0.000422,5824.758489
17,65537,124,0,1,0.000177,5824.758666
25,2,36,1,0,2.389311,5827.14831
25,31,36,1,0,1.199829,5828.348139
17,65537,122,0,1,1.428545,5829.776684
19,65537,120,1,0,0.000367,5829.777051
17,65537,122,0,1,0.000177,5829.777228
20,65537,121,1,0,0.000331,5829.777559
17,65537,122,0,1,0.061682,5829.839241
506,65537,125,1,0,0.000873,5829.840114
57,65537,125,1,0,1e-06,5829.840115
506,65537,125,1,0,0.0,5829.840115
57,65537,125,1,0,0.000299,5829.840414
506,65537,125,1,0,1e-06,5829.840415
57,65537,125,1,0,0.000375,5829.84079
506,65537,125,1,0,0.000475,5829.841265
57,65537,125,1,0,0.000376,5829.841641
506,65537,125,1,0,0.002325,5829.844054
533,65537,125,1,0,0.19977,5830.043824
17,65537,124,0,1,0.000419,5830.045188
18,65537,123,1,0,0.000428,5830.045616
17,65537,124,0,1,0.000179,5830.045795
17,65537,122,0,1,5.004262,5835.050414
19,65537,120,1,0,0.000444,5835.050858
17,65537,122,0,1,0.000176,5835.051034
20,65537,121,1,0,0.000329,5835.051363
17,65537,122,0,1,0.061408,5835.112771
506,65537,125,1,0,0.000835,5835.113606
57,65537,125,1,0,1e-06,5835.113607
506,65537,125,1,0,0.000321,5835.113928
57,65537,125,1,0,1e-06,5835.113929
506,65537,125,1,0,0.00033,5835.114259
57,65537,125,1,0,0.000366,5835.114625
506,65537,125,1,0,0.0,5835.114625
57,65537,125,1,0,0.000354,5835.114979
506,65537,125,1,0,0.000725,5835.115878
533,65537,125,1,0,0.199657,5835.315535
17,65537,124,0,1,0.0005,5835.316393
18,65537,123,1,0,0.000355,5835.316748
17,65537,124,0,1,0.000147,5835.316895
25,2,36,1,0,1.23166,5836.548934
17,65537,122,0,1,3.77423,5840.323164
19,65537,120,1,0,0.000828,5840.323992
17,65537,122,0,1,0.000178,5840.32417
20,65537,121,1,0,0.000323,5840.324493
17,65537,122,0,1,0.061106,5840.385599
25,2,36,1,0,0.0003,5840.385899
506,65537,125,1,0,0.000572,5840.386471
57,65537,125,1,0,2e-06,5840.386473
506,65537,125,1,0,0.000309,5840.386782
57,65537,125,1,0,1e-06,5840.386783
506,65537,125,1,0,0.000332,5840.387115
57,65537,125,1,0,0.000352,5840.387467
506,65537,125,1,0,0.000355,5840.388148
310,65537,125,1,0,0.000393,5840.388541
253,65537,125,1,0,1e-06,5840.388542
515,65537,125,1,0,0.000332,5840.388874
18,65537,123,1,0,0.000328,5840.38952
17,65537,124,0,1,0.000253,5840.389773
18,65537,123,1,0,0.000399,5840.390172
17,65537,124,0,1,0.000223,5840.390395
17,65537,122,0,1,5.017847,5845.408566
19,65537,120,1,0,0.000643,5845.409209
17,65537,122,0,1,0.000177,5845.409386
20,65537,121,1,0,0.000312,5845.409698
17,65537,122,0,1,0.061258,5845.470956
506,65537,125,1,0,0.048951,5845.519907
57,65537,125,1,0,0.004129,5845.524036
506,65537,125,1,0,1e-06,5845.524037
57,65537,125,1,0,0.000339,5845.524376
506,65537,125,1,0,0.002496,5845.526872
57,65537,125,1,0,0.000358,5845.52723
506,65537,125,1,0,0.001628,5845.52931
57,65537,125,1,0,0.00219,5845.5315
506,65537,125,1,0,1e-06,5845.531501
57,65537,125,1,0,0.000333,5845.531834
476,65537,125,1,0,0.001446,5845.534204
17,65537,124,0,1,0.000593,5845.534797
18,65537,123,1,0,0.001668,5845.536465
17,65537,124,0,1,0.000164,5845.536629
25,2,36,1,0,0.211907,5845.748868
25,32,36,1,0,1.598983,5847.347851
25,2,36,1,0,1.200019,5848.54787
17,65537,122,0,1,2.011587,5850.559457
19,65537,120,1,0,0.001999,5850.561456
17,65537,122,0,1,0.00018,5850.561636
20,65537,121,1,0,0.000343,5850.561979
17,65537,122,0,1,0.05996,5850.621939
506,65537,125,1,0,0.000866,5850.622805
57,65537,125,1,0,1e-06,5850.622806
506,65537,125,1,0,1e-06,5850.622807
57,65537,125,1,0,0.000327,5850.623134
506,65537,125,1,0,1e-06,5850.623135
57,65537,125,1,0,0.000373,5850.623508
506,65537,125,1,0,0.00045,5850.623958
57,65537,125,1,0,0.000371,5850.624329
506,65537,125,1,0,0.000745,5850.625175
533,65537,125,1,0,0.215041,5850.840216
17,65537,124,0,1,0.00046,5850.841039
18,65537,123,1,0,0.000371,5850.84141
17,65537,124,0,1,0.000176,5850.841586
25,2,36,1,0,1.303823,5852.145761
17,65537,122,0,1,3.688408,5855.834169
19,65537,120,1,0,0.000447,5855.834616
17,65537,122,0,1,0.000214,5855.83483
20,65537,121,1,0,0.00033,5855.83516
17,65537,122,0,1,0.061213,5855.896373
506,65537,125,1,0,0.000904,5855.897277
57,65537,125,1,0,1e-06,5855.897278
506,65537,125,1,0,0.002394,5855.899672
57,65537,125,1,0,1e-06,5855.899673
506,65537,125,1,0,0.000318,5855.899991
57,65537,125,1,0,1e-06,5855.899992
506,65537,125,1,0,0.000357,5855.900349
57,65537,125,1,0,0.000358,5855.901228
506,65537,125,1,0,0.00047,5855.901698
533,65537,125,1,0,0.000742,5855.90244
17,65537,124,0,1,0.000437,5855.90363
18,65537,123,1,0,0.000438,5855.904068
17,65537,124,0,1,0.000163,5855.904231
25,2,36,1,0,0.64166,5856.54619
17,65537,122,0,1,4.375513,5860.921703
19,65537,120,1,0,0.000692,5860.922395
17,65537,122,0,1,0.000218,5860.922613
20,65537,121,1,0,0.000322,5860.922935
17,65537,122,0,1,0.062003,5860.984938
506,65537,125,1,0,0.000828,5860.985766
57,65537,125,1,0,1e-06,5860.985767
506,65537,125,1,0,0.000321,5860.986088
57,65537,125,1,0,1e-06,5860.986089
506,65537,125,1,0,0.000341,5860.98643
57,65537,125,1,0,0.000372,5860.986802
506,65537,125,1,0,0.0,5860.986802
57,65537,125,1,0,0.000374,5860.987176
506,65537,125,1,0,0.000746,5860.988144
533,65537,125,1,0,0.21433,5861.202474
17,65537,124,0,1,0.000578,5861.20342
18,65537,123,1,0,0.000389,5861.203809
17,65537,124,0,1,0.000165,5861.203974
25,2,36,1,0,4.357664,5865.56197
17,65537,122,0,1,0.63444,5866.19641
19,65537,120,1,0,0.001891,5866.198301
17,65537,122,0,1,0.00018,5866.198481
20,65537,121,1,0,0.000325,5866.198806
17,65537,122,0,1,0.060115,5866.258921
506,65537,125,1,0,0.000822,5866.259743
57,65537,125,1,0,1e-06,5866.259744
506,65537,125,1,0,0.000323,5866.260067
57,65537,125,1,0,1e-06,5866.260068
506,65537,125,1,0,0.0,5866.260068
57,65537,125,1,0,0.000353,5866.260421
506,65537,125,1,0,0.00049,5866.260911
57,65537,125,1,0,5.8e-05,5866.261258
506,65537,125,1,0,0.000635,5866.261893
533,65537,125,1,0,0.000724,5866.262617
17,65537,124,0,1,0.000358,5866.263326
18,65537,123,1,0,0.000415,5866.263741
17,65537,124,0,1,0.000218,5866.263959
17,65537,122,0,1,5.033248,5871.29752
19,65537,120,1,0,0.000705,5871.298225
17,65537,122,0,1,0.000223,5871.298448
20,65537,121,1,0,0.000318,5871.298766
17,65537,122,0,1,0.061145,5871.359911
506,65537,125,1,0,0.000875,5871.360786
57,65537,125,1,0,1e-06,5871.360787
506,65537,125,1,0,0.0,5871.360787
57,65537,125,1,0,0.000325,5871.361112
506,65537,125,1,0,1e-06,5871.361113
57,65537,125,1,0,0.000376,5871.361489
506,65537,125,1,0,0.000445,5871.361934
57,65537,125,1,0,0.000373,5871.362307
506,65537,125,1,0,0.000743,5871.363153
533,65537,125,1,0,0.215098,5871.578251
17,65537,124,0,1,0.000569,5871.579178
18,65537,123,1,0,0.00036,5871.579538
17,65537,124,0,1,0.000163,5871.579701
25,2,36,1,0,1.563039,5873.143092
17,65537,122,0,1,3.427059,5876.570151
19,65537,120,1,0,0.014769,5876.58492
17,65537,122,0,1,0.000241,5876.585161
20,65537,121,1,0,0.000321,5876.585482
17,65537,122,0,1,0.047045,5876.632527
506,65537,125,1,0,0.000844,5876.633371
57,65537,125,1,0,1e-06,5876.633372
506,65537,125,1,0,1e-06,5876.633373
57,65537,125,1,0,0.000356,5876.633729
506,65537,125,1,0,0.0,5876.633729
57,65537,125,1,0,0.000372,5876.634101
506,65537,125,1,0,0.000441,5876.634542
57,65537,125,1,0,0.002029,5876.637012
506,65537,125,1,0,1e-06,5876.637013
533,65537,125,1,0,0.000683,5876.637696
17,65537,124,0,1,0.000336,5876.638275
18,65537,123,1,0,0.000412,5876.638687
17,65537,124,0,1,0.000194,5876.638881
25,2,36,1,0,4.302645,5880.941841
17,65537,122,0,1,0.713813,5881.655654
19,65537,120,1,0,0.000865,5881.656519
17,65537,122,0,1,0.00018,5881.656699
20,65537,121,1,0,0.000334,5881.657033
17,65537,122,0,1,0.060798,5881.717831
506,65537,125,1,0,0.000917,5881.718748
57,65537,125,1,0,1e-06,5881.718749
506,65537,125,1,0,1e-06,5881.71875
57,65537,125,1,0,0.000342,5881.719092
506,65537,125,1,0,1e-06,5881.719093
57,65537,125,1,0,0.000374,5881.719467
506,65537,125,1,0,0.000445,5881.719912
57,65537,125,1,0,0.000375,5881.720287
506,65537,125,1,0,0.000745,5881.721119
533,65537,125,1,0,0.215322,5881.936441
17,65537,124,0,1,0.000527,5881.937314
18,65537,123,1,0,0.000405,5881.937719
17,65537,124,0,1,0.000162,5881.937881
25,2,36,1,0,2.663261,5884.60146
17,65537,122,0,1,2.327876,5886.929336
19,65537,120,1,0,0.000679,5886.930015
17,65537,122,0,1,0.000213,5886.930228
20,65537,121,1,0,0.00032,5886.930548
17,65537,122,0,1,0.061692,5886.99224
506,65537,125,1,0,0.000795,5886.993035
57,65537,125,1,0,0.0,5886.993035
506,65537,125,1,0,0.002435,5886.99547
57,65537,125,1,0,1e-06,5886.995471
506,65537,125,1,0,0.000282,5886.995753
57,65537,125,1,0,0.000356,5886.996109
506,65537,125,1,0,1e-06,5886.99611
57,65537,125,1,0,0.000342,5886.996452
506,65537,125,1,0,0.000745,5886.99736
533,65537,125,1,0,0.212769,5887.210129
17,65537,124,0,1,0.000403,5887.211526
18,65537,123,1,0,0.000356,5887.211882
17,65537,124,0,1,0.000203,5887.212085
25,2,36,1,0,0.728166,5887.940638
25,31,36,1,0,1.400044,5889.340682
17,65537,122,0,1,2.91224,5892.252922
19,65537,120,1,0,0.001113,5892.254035
17,65537,122,0,1,0.000218,5892.254253
20,65537,121,1,0,0.000327,5892.25458
17,65537,122,0,1,0.060795,5892.315375
506,65537,125,1,0,0.000894,5892.316269
57,65537,125,1,0,1e-06,5892.31627
506,65537,125,1,0,1e-06,5892.316271
57,65537,125,1,0,0.000349,5892.31662
506,65537,125,1,0,0.0,5892.31662
57,65537,125,1,0,0.000378,5892.316998
506,65537,125,1,0,0.000442,5892.31744
57,65537,125,1,0,0.000375,5892.317815
506,65537,125,1,0,0.000741,5892.318645
533,65537,125,1,0,0.214992,5892.533637
17,65537,124,0,1,0.000508,5892.534491
18,65537,123,1,0,0.000357,5892.534848
17,65537,124,0,1,0.000167,5892.535015
25,2,36,1,0,0.604111,5893.139474
17,65537,122,0,1,4.386016,5897.52549
19,65537,120,1,0,0.000673,5897.526163
17,65537,122,0,1,0.000196,5897.526359
20,65537,121,1,0,0.000348,5897.526707
17,65537,122,0,1,0.061541,5897.588248
506,65537,125,1,0,0.040228,5897.628476
57,65537,125,1,0,2e-06,5897.628478
506,65537,125,1,0,0.0,5897.628478
57,65537,125,1,0,0.000317,5897.628795
506,65537,125,1,0,1e-06,5897.628796
57,65537,125,1,0,0.000342,5897.629138
506,65537,125,1,0,0.000526,5897.629664
57,65537,125,1,0,0.000375,5897.630039
506,65537,125,1,0,0.002611,5897.632762
533,65537,125,1,0,0.204817,5897.837579
17,65537,124,0,1,0.000402,5897.838943
18,65537,123,1,0,0.000358,5897.839301
17,65537,124,0,1,0.000204,5897.839505
25,2,36,1,0,0.497429,5898.337343
25,2,36,1,0,2.400082,5900.737425
17,65537,122,0,1,2.140792,5902.878217
19,65537,120,1,0,0.001126,5902.879343
17,65537,122,0,1,0.000213,5902.879556
20,65537,121,1,0,0.00194,5902.881496
17,65537,122,0,1,0.059503,5902.940999
506,65537,125,1,0,0.000885,5902.941884
57,65537,125,1,0,1e-06,5902.941885
506,65537,125,1,0,0.0,5902.941885
57,65537,125,1,0,0.000332,5902.942217
506,65537,125,1,0,1e-06,5902.942218
57,65537,125,1,0,0.000374,5902.942592
506,65537,125,1,0,0.000453,5902.943045
57,65537,125,1,0,0.000372,5902.943417
506,65537,125,1,0,0.000746,5902.944281
533,65537,125,1,0,0.214748,5903.159029
17,65537,124,0,1,0.000527,5903.159901
18,65537,123,1,0,0.000389,5903.16029
17,65537,124,0,1,0.000165,5903.160455
25,2,36,1,0,1.775368,5904.936155
17,65537,122,0,1,3.214754,5908.150909
19,65537,120,1,0,0.005094,5908.156003
17,65537,122,0,1,0.000178,5908.156181
20,65537,121,1,0,0.000326,5908.156507
17,65537,122,0,1,0.057125,5908.213632
506,65537,125,1,0,0.000812,5908.214444
57,65537,125,1,0,1e-06,5908.214445
506,65537,125,1,0,0.000327,5908.214772
57,65537,125,1,0,0.0,5908.214772
506,65537,125,1,0,0.000342,5908.215114
57,65537,125,1,0,0.000332,5908.215446
506,65537,125,1,0,0.0,5908.215446
57,65537,125,1,0,0.000346,5908.215792
506,65537,125,1,0,0.000756,5908.216856
533,65537,125,1,0,0.118364,5908.33522
25,2,36,1,0,0.000342,5908.335562
17,65537,124,0,1,0.000407,5908.336677
18,65537,123,1,0,0.000385,5908.337062
17,65537,124,0,1,0.00021,5908.337272
25,2,36,1,0,2.824252,5911.161773
17,65537,122,0,1,2.152696,5913.314469
19,65537,120,1,0,0.000676,5913.315145
17,65537,122,0,1,0.00018,5913.315325
20,65537,121,1,0,0.00035,5913.315675
17,65537,122,0,1,0.061285,5913.37696
506,65537,125,1,0,0.000878,5913.377838
57,65537,125,1,0,2e-06,5913.37784
506,65537,125,1,0,0.0,5913.37784
57,65537,125,1,0,0.000322,5913.378162
506,65537,125,1,0,0.0,5913.378162
57,65537,125,1,0,0.000374,5913.378536
506,65537,125,1,0,0.000453,5913.378989
57,65537,125,1,0,0.000375,5913.379364
506,65537,125,1,0,0.000748,5913.380222
533,65537,125,1,0,0.215005,5913.595227
17,65537,124,0,1,0.000592,5913.596168
18,65537,123,1,0,0.000383,5913.596551
17,65537,124,0,1,0.000164,5913.596715
25,2,36,1,0,2.574341,5916.171391
17,65537,122,0,1,2.478112,5918.649503
19,65537,120,1,0,0.02718,5918.676683
17,65537,122,0,1,0.00018,5918.676863
20,65537,121,1,0,0.002001,5918.678864
17,65537,122,0,1,0.033206,5918.71207
506,65537,125,1,0,0.000855,5918.712925
57,65537,125,1,0,1e-06,5918.712926
506,65537,125,1,0,0.000318,5918.713244
57,65537,125,1,0,1e-06,5918.713245
506,65537,125,1,0,0.000337,5918.713582
57,65537,125,1,0,0.000347,5918.713929
506,65537,125,1,0,1e-06,5918.71393
57,65537,125,1,0,0.000347,5918.714277
506,65537,125,1,0,0.000714,5918.715109
533,65537,125,1,0,0.199576,5918.914685
17,65537,124,0,1,0.00049,5918.915585
18,65537,123,1,0,0.000357,5918.915942
17,65537,124,0,1,0.000208,5918.91615
17,65537,122,0,1,5.022304,5923.938791
19,65537,120,1,0,0.000665,5923.939456
17,65537,122,0,1,0.00022,5923.939676
20,65537,121,1,0,0.000335,5923.940011
17,65537,122,0,1,0.061245,5924.001256
506,65537,125,1,0,0.000822,5924.002078
57,65537,125,1,0,2e-06,5924.00208
506,65537,125,1,0,0.002403,5924.004483
57,65537,125,1,0,1e-06,5924.004484
506,65537,125,1,0,0.000324,5924.004808
57,65537,125,1,0,0.0,5924.004808
506,65537,125,1,0,0.000361,5924.005169
57,65537,125,1,0,0.000362,5924.006035
506,65537,125,1,0,0.000464,5924.006499
533,65537,125,1,0,0.000737,5924.007236
17,65537,124,0,1,0.000441,5924.00844
18,65537,123,1,0,0.000417,5924.008857
17,65537,124,0,1,0.000163,5924.00902
25,2,36,1,0,1.720245,5925.729596
17,65537,122,0,1,3.29676,5929.026356
19,65537,120,1,0,0.000668,5929.027024
17,65537,122,0,1,0.00018,5929.027204
20,65537,121,1,0,0.000325,5929.027529
17,65537,122,0,1,0.061328,5929.088857
506,65537,125,1,0,0.000868,5929.089725
57,65537,125,1,0,1e-06,5929.089726
506,65537,125,1,0,0.000339,5929.090065
57,65537,125,1,0,1e-06,5929.090066
506,65537,125,1,0,0.0,5929.090066
57,65537,125,1,0,0.000348,5929.090414
506,65537,125,1,0,0.000491,5929.090905
57,65537,125,1,0,8.7e-05,5929.091253
506,65537,125,1,0,0.000601,5929.091854
533,65537,125,1,0,0.000723,5929.092577
17,65537,124,0,1,0.000353,5929.093288
18,65537,123,1,0,0.000407,5929.093695
17,65537,124,0,1,0.000219,5929.093914
25,2,36,1,0,2.635272,5931.729506
17,65537,122,0,1,2.382358,5934.111864
19,65537,120,1,0,0.000697,5934.112561
17,65537,122,0,1,0.000215,5934.112776
20,65537,121,1,0,0.000325,5934.113101
17,65537,122,0,1,0.061277,5934.174378
506,65537,125,1,0,0.034974,5934.209352
57,65537,125,1,0,2e-06,5934.209354
506,65537,125,1,0,0.000312,5934.209666
57,65537,125,1,0,0.0,5934.209666
506,65537,125,1,0,0.000348,5934.210014
57,65537,125,1,0,0.000389,5934.210403
506,65537,125,1,0,1e-06,5934.210404
57,65537,125,1,0,0.000342,5934.210746
506,65537,125,1,0,0.00072,5934.211554
533,65537,125,1,0,0.212277,5934.423831
17,65537,124,0,1,0.000476,5934.424689
18,65537,123,1,0,0.000365,5934.425054
17,65537,124,0,1,0.0002,5934.425254
25,2,36,1,0,3.304616,5937.730216
17,65537,122,0,1,1.717647,5939.447863
19,65537,120,1,0,0.000352,5939.448215
17,65537,122,0,1,0.000176,5939.448391
20,65537,121,1,0,0.000321,5939.448712
17,65537,122,0,1,0.061779,5939.510491
506,65537,125,1,0,0.000878,5939.511369
57,65537,125,1,0,1e-06,5939.51137
506,65537,125,1,0,0.000318,5939.511688
57,65537,125,1,0,1e-06,5939.511689
506,65537,125,1,0,0.000335,5939.512024
57,65537,125,1,0,0.000367,5939.512391
506,65537,125,1,0,1e-06,5939.512392
57,65537,125,1,0,0.000375,5939.512767
506,65537,125,1,0,0.000746,5939.51375
533,65537,125,1,0,0.21491,5939.72866
17,65537,124,0,1,0.000476,5939.729469
18,65537,123,1,0,0.00119,5939.730659
17,65537,124,0,1,0.000162,5939.730821
17,65537,122,0,1,4.989456,5944.72059
19,65537,120,1,0,0.011929,5944.732519
17,65537,122,0,1,0.000181,5944.7327
20,65537,121,1,0,0.00205,5944.73475
17,65537,122,0,1,0.04837,5944.78312
506,65537,125,1,0,0.000871,5944.783991
57,65537,125,1,0,1e-06,5944.783992
506,65537,125,1,0,1e-06,5944.783993
57,65537,125,1,0,0.000319,5944.784312
506,65537,125,1,0,1e-06,5944.784313
57,65537,125,1,0,0.000354,5944.784667
506,65537,125,1,0,0.000479,5944.785146
57,65537,125,1,0,0.000353,5944.785499
506,65537,125,1,0,0.000724,5944.786263
533,65537,125,1,0,0.199579,5944.985842
17,65537,124,0,1,0.000546,5944.986905
18,65537,123,1,0,0.00043,5944.987335
17,65537,124,0,1,0.000177,5944.987512
25,2,36,1,0,4.137853,5949.125716
17,65537,122,0,1,0.868541,5949.994257
19,65537,120,1,0,0.000637,5949.994894
17,65537,122,0,1,0.000219,5949.995113
20,65537,121,1,0,0.000336,5949.995449
17,65537,122,0,1,0.061254,5950.056703
506,65537,125,1,0,0.000852,5950.057555
57,65537,125,1,0,1e-06,5950.057556
506,65537,125,1,0,1e-06,5950.057557
57,65537,125,1,0,0.000352,5950.057909
506,65537,125,1,0,0.0,5950.057909
57,65537,125,1,0,0.000376,5950.058285
506,65537,125,1,0,0.003838,5950.062901
57,65537,125,1,0,0.002115,5950.065016
506,65537,125,1,0,0.0,5950.065016
57,65537,125,1,0,0.000323,5950.065339
476,65537,125,1,0,0.00155,5950.067717
17,65537,124,0,1,0.000612,5950.068329
18,65537,123,1,0,0.001679,5950.070008
17,65537,124,0,1,0.000195,5950.070203
25,31,36,1,0,0.255418,5950.325942
25,2,36,1,0,4.426551,5954.752493
17,65537,122,0,1,0.342875,5955.095368
19,65537,120,1,0,0.000647,5955.096015
17,65537,122,0,1,0.00018,5955.096195
20,65537,121,1,0,0.000327,5955.096522
17,65537,122,0,1,0.061291,5955.157813
506,65537,125,1,0,0.001468,5955.159281
57,65537,125,1,0,1e-06,5955.159282
506,65537,125,1,0,0.000292,5955.159574
57,65537,125,1,0,1e-06,5955.159575
506,65537,125,1,0,0.000333,5955.159908
57,65537,125,1,0,0.000366,5955.160274
506,65537,125,1,0,0.0,5955.160274
57,65537,125,1,0,0.000343,5955.160617
506,65537,125,1,0,0.000718,5955.161451
533,65537,125,1,0,0.214747,5955.376198
17,65537,124,0,1,0.000508,5955.377097
18,65537,123,1,0,0.00203,5955.379127
17,65537,124,0,1,0.000187,5955.379314
25,2,36,1,0,1.74419,5957.123793
17,65537,122,0,1,3.246267,5960.37006
19,65537,120,1,0,0.000675,5960.370735
17,65537,122,0,1,0.000178,5960.370913
20,65537,121,1,0,0.000332,5960.371245
17,65537,122,0,1,0.061312,5960.432557
506,65537,125,1,0,0.000863,5960.43342
57,65537,125,1,0,1e-06,5960.433421
506,65537,125,1,0,1e-06,5960.433422
57,65537,125,1,0,0.000351,5960.433773
506,65537,125,1,0,0.0,5960.433773
57,65537,125,1,0,0.000375,5960.434148
506,65537,125,1,0,0.000444,5960.434592
57,65537,125,1,0,0.000375,5960.434967
506,65537,125,1,0,0.002541,5960.437851
533,65537,125,1,0,0.084892,5960.522743
25,2,36,1,0,0.000358,5960.523101
17,65537,124,0,1,0.000441,5960.524185
18,65537,123,1,0,0.000391,5960.524576
17,65537,124,0,1,0.000166,5960.524742
25,2,36,1,0,3.246024,5963.771152
17,65537,122,0,1,1.750876,5965.522028
19,65537,120,1,0,0.000654,5965.522682
17,65537,122,0,1,0.00022,5965.522902
20,65537,121,1,0,0.000358,5965.52326
17,65537,122,0,1,0.060984,5965.584244
506,65537,125,1,0,0.000861,5965.585105
57,65537,125,1,0,1e-06,5965.585106
506,65537,125,1,0,1e-06,5965.585107
57,65537,125,1,0,0.000336,5965.585443
506,65537,125,1,0,0.0,5965.585443
57,65537,125,1,0,0.000374,5965.585817
506,65537,125,1,0,0.000448,5965.586265
57,65537,125,1,0,0.000375,5965.58664
506,65537,125,1,0,0.000748,5965.587479
533,65537,125,1,0,0.19969,5965.787169
17,65537,124,0,1,0.00047,5965.787978
18,65537,123,1,0,0.000395,5965.788373
17,65537,124,0,1,0.000164,5965.788537
25,2,36,1,0,1.532685,5967.321557
25,32,36,1,0,0.999699,5968.321256
25,2,36,1,0,1.400182,5969.721438
17,65537,122,0,1,1.073214,5970.794652
19,65537,120,1,0,0.001511,5970.796163
17,65537,122,0,1,0.000217,5970.79638
20,65537,121,1,0,0.00031,5970.79669
17,65537,122,0,1,0.060156,5970.856846
506,65537,125,1,0,0.001514,5970.85836
57,65537,125,1,0,0.002149,5970.860509
506,65537,125,1,0,1e-06,5970.86051
57,65537,125,1,0,0.000314,5970.860824
506,65537,125,1,0,0.002334,5970.863158
57,65537,125,1,0,0.00036,5970.863518
506,65537,125,1,0,0.001784,5970.865755
57,65537,125,1,0,0.00205,5970.867805
506,65537,125,1,0,1e-06,5970.867806
57,65537,125,1,0,0.000326,5970.868132
476,65537,125,1,0,0.001725,5970.870676
17,65537,124,0,1,0.000616,5970.871292
18,65537,123,1,0,0.001457,5970.872749
17,65537,124,0,1,0.000197,5970.872946
25,2,36,1,0,3.247966,5974.121226
17,65537,122,0,1,1.745303,5975.866529
19,65537,120,1,0,0.001102,5975.867631
17,65537,122,0,1,0.000219,5975.86785
20,65537,121,1,0,0.001869,5975.869719
17,65537,122,0,1,0.059325,5975.929044
506,65537,125,1,0,0.000806,5975.92985
57,65537,125,1,0,1e-06,5975.929851
506,65537,125,1,0,0.000315,5975.930166
57,65537,125,1,0,1e-06,5975.930167
506,65537,125,1,0,0.000331,5975.930498
57,65537,125,1,0,0.000358,5975.930856
506,65537,125,1,0,0.0,5975.930856
57,65537,125,1,0,0.000352,5975.931208
506,65537,125,1,0,0.00072,5975.93203
533,65537,125,1,0,0.199725,5976.131755
17,65537,124,0,1,0.000483,5976.132647
18,65537,123,1,0,0.002661,5976.135308
17,65537,124,0,1,0.000192,5976.1355
25,2,36,1,0,2.184151,5978.31997
17,65537,122,0,1,2.819306,5981.139276
19,65537,120,1,0,0.000682,5981.139958
17,65537,122,0,1,0.000183,5981.140141
20,65537,121,1,0,0.000327,5981.140468
17,65537,122,0,1,0.061416,5981.201884
506,65537,125,1,0,0.000812,5981.202696
57,65537,125,1,0,1e-06,5981.202697
506,65537,125,1,0,0.000308,5981.203005
57,65537,125,1,0,1e-06,5981.203006
506,65537,125,1,0,0.000348,5981.203354
57,65537,125,1,0,0.000379,5981.203733
506,65537,125,1,0,0.0,5981.203733
57,65537,125,1,0,0.000375,5981.204108
506,65537,125,1,0,0.000744,5981.205096
533,65537,125,1,0,0.199357,5981.404453
17,65537,124,0,1,0.00047,5981.405253
18,65537,123,1,0,0.000395,5981.405648
17,65537,124,0,1,0.000166,5981.405814
17,65537,122,0,1,5.005802,5986.411949
19,65537,120,1,0,0.001391,5986.41334
17,65537,122,0,1,0.000219,5986.413559
